id,vf,course,trial,left,start,stop,obj_coll,gripper_coll,duration
29,0,Course3_VF,4,1,50311704,50318082,0,2,6378
29,0,Course3_VF,5,1,50320987,50329979,0,3,8992
30,1,Course1_VF,0,1,51295924,51297354,0,0,1430
30,1,Course1_VF,1,1,51300715,51302402,0,0,1687
30,1,Course1_VF,2,1,51305541,51306960,0,0,1419
30,1,Course1_VF,3,1,51310266,51311461,0,1,1195
30,1,Course1_VF,4,1,51314354,51315460,0,0,1106
30,1,Course1_VF,5,1,51318174,51319268,0,0,1094
30,1,Course2_VF,1,1,51331879,51337129,0,0,5250
30,1,Course2_VF,2,1,51340591,51345115,0,0,4524
30,1,Course2_VF,3,1,51348388,51352766,0,0,4378
30,1,Course2_VF,4,1,51355771,51359546,0,2,3775
30,1,Course2_VF,5,1,51362417,51366315,0,0,3898
30,1,Course3_VF,0,1,51371598,51380288,1,6,8690
30,1,Course3_VF,1,1,51383874,51392296,0,8,8422
30,1,Course3_VF,2,1,51395736,51400283,0,4,4547
30,1,Course3_VF,3,1,51403018,51408961,0,0,5943
30,1,Course3_VF,4,1,51412043,51418645,1,1,6602
30,1,Course3_VF,5,1,51421571,51428228,0,3,6657
30,1,Course1,0,1,51897083,51898011,0,0,928
30,1,Course1,1,1,51900356,51901250,0,0,894
30,1,Course1,2,1,51903641,51904600,0,0,959
30,1,Course1,3,1,51907003,51907873,0,0,870
30,1,Course1,4,1,51910342,51911336,0,0,994
30,1,Course1,5,1,51913760,51914609,0,0,849
30,1,Course2,1,1,51932279,51935830,0,0,3551
30,1,Course2,2,1,51938533,51942007,0,0,3474
30,1,Course2,3,1,51944498,51948229,0,0,3731
30,1,Course2,4,1,51950719,51954327,0,0,3608
30,1,Course2,5,1,51956628,51960202,0,1,3574
30,1,Course3,0,1,51963721,51970132,1,5,6411
30,1,Course3,1,1,51973170,51981335,0,2,8165
30,1,Course3,2,1,51984162,51992048,0,3,7886
30,1,Course3,3,1,51994995,52003105,0,1,8110
30,1,Course3,4,1,52006065,52014342,0,1,8277
30,1,Course3,5,1,52017402,52025792,0,3,8390
31,0,Course1,0,1,54520395,54522641,0,0,2246
31,0,Course1,1,1,54528818,54531130,0,0,2312
31,0,Course1,2,1,54535273,54537106,0,1,1833
31,0,Course1,3,1,54541473,54544064,0,0,2591
31,0,Course1,4,1,54548621,54551056,0,0,2435
31,0,Course1,5,1,54555480,54558272,0,0,2792
31,0,Course2,0,1,54563812,54575372,0,1,11560
31,0,Course2,1,1,54581393,54588429,0,0,7036
31,0,Course2,2,1,54593155,54599186,0,2,6031
31,0,Course2,3,1,54602503,54608850,0,2,6347
31,0,Course2,4,1,54612836,54618476,0,6,5640
31,0,Course2,5,1,54622408,54628674,0,1,6266
31,0,Course3,0,1,54634817,54646891,0,4,12074
31,0,Course3,1,1,54651359,54657570,0,2,6211
31,0,Course3,2,1,54664863,54671174,0,3,6311
31,0,Course3,3,1,54676848,54683841,0,3,6993
31,0,Course3,4,1,54689069,54695546,0,4,6477
31,0,Course3,5,1,54700171,54706906,0,2,6735
31,0,Course1_VF,0,1,55195900,55199430,0,0,3530
31,0,Course1_VF,1,1,55203663,55206377,0,0,2714
31,0,Course1_VF,2,1,55209940,55212602,0,0,2662
31,0,Course1_VF,3,1,55216173,55218954,0,0,2781
31,0,Course1_VF,4,1,55222786,55225276,0,0,2490
31,0,Course1_VF,5,1,55228906,55231386,0,0,2480
31,0,Course2_VF,0,1,55235597,55243841,0,0,8244
31,0,Course2_VF,1,1,55247225,55252576,0,0,5351
31,0,Course2_VF,2,1,55256261,55261647,0,0,5386
31,0,Course2_VF,3,1,55264851,55269977,0,0,5126
31,0,Course2_VF,4,1,55273217,55277919,0,0,4702
31,0,Course2_VF,5,1,55281058,55286005,0,0,4947
31,0,Course3_VF,0,1,55290071,55296237,0,3,6166
31,0,Course3_VF,1,1,55301487,55306379,0,4,4892
31,0,Course3_VF,2,1,55310434,55316097,1,3,5663
31,0,Course3_VF,3,1,55321012,55327256,1,5,6244
31,0,Course3_VF,4,1,55331288,55336382,1,5,5094
31,0,Course3_VF,5,1,55341843,55348488,0,3,6645
